8352968.524325907,49,0,Self_Employed,Tier_1,2918791.055185856,1555156.9765981056,493456.32638073585,287466.1597314194,289474.1177406631,0.0,700486.9759059686,2108136.912783158
5026049.180210349,34,2,Retired,Tier_2,1167923.6033562918,648933.6361954717,288745.10388171213,196531.73634334758,212832.55346474794,290373.9562544345,409885.5012671032,1810823.0894472408
9425289.93928972,35,1,Student,Tier_3,2688879.2409549835,1464673.3321393048,602819.9089770418,322482.42504297546,407665.6705093471,591335.72140118,747926.48494144,2599507.155323448
18985386.47421948,21,0,Self_Employed,Tier_3,5037015.5519541055,3692149.475182319,1329770.1078371021,534853.8881803075,855393.3518561597,0.0,1619536.4392979573,5916667.659911528
4654911.810287082,52,4,Professional,Tier_2,1632442.2675189262,697462.8687433903,238806.91560198163,123540.76552938121,218772.90004287244,270443.21273439075,300942.3395436873,1172500.5405724517
4654972.949321241,57,4,Self_Employed,Tier_2,1125278.756192526,804497.1717248395,329379.64119160693,140537.77652492627,191302.14548895333,374980.83133447095,266946.11134037824,1422050.5155235399
19858178.106490325,53,0,Self_Employed,Tier_2,4787560.354451386,3215135.882577015,1187477.9586265162,491547.7749686795,712422.3538970201,0.0,1680300.4794439978,7783733.30252571
10372866.936448788,40,1,Professional,Tier_2,3957689.157393477,1859397.781898962,627447.243302356,228239.51408547183,481756.8248884151,1033039.3480404952,601064.8543857256,1584232.212453885
3856137.9688890697,32,4,Retired,Tier_1,2014098.660112573,702659.5002830082,219090.05727643572,78264.09392363165,155362.2600663839,362887.4637553564,255863.1120041614,67912.82146751964
8665015.396600183,30,1,Student,Tier_2,2131637.6648144103,1329734.1213003795,467835.2635395563,190238.82130443648,308719.1236012064,577481.5233144321,723251.2217948656,2936117.6569308955
3874867.663703218,31,0,Student,Tier_3,774307.7708886883,652836.6072708381,273074.142438421,146951.24916258716,153277.93608141836,0.0,366419.53631123295,1508000.4215500324
3867707.1443934473,31,4,Professional,Tier_2,914721.3896602273,650515.9565861286,210154.10939500772,120352.75637759389,190731.52096161194,281884.51112021075,354184.0091311783,1145162.8911614888
6812883.707381608,54,3,Retired,Tier_1,3083191.7093760194,1125518.661420312,468404.06093825545,153986.1352096266,215900.88055619242,363056.1901122278,543811.9312686445,859014.1385003297
1214851.0412028315,22,3,Retired,Tier_3,216705.11254629024,236670.6303629225,92596.45102671102,43007.32187425135,41664.198469503695,110415.68949607942,121813.92890980409,351977.7085172691
1412429.6806086085,39,4,Self_Employed,Tier_2,344274.16827494744,243112.90727501037,106334.00939225528,51922.129234098196,44108.877451814165,97677.43132051782,120527.05074169578,404473.10691826924
3580189.177082441,45,2,Student,Tier_2,1299059.697171433,594600.8671824263,217831.9999471701,123645.96330805376,172053.5968868482,270012.18056768575,303354.4083975393,599630.4636212847
2496727.2366374717,62,4,Retired,Tier_2,1040781.2034038207,475754.8866291478,179902.9815988201,62071.869326527056,99470.31653303411,195214.24052869965,238008.6989600125,205523.03965740988
7218473.696975911,21,4,Professional,Tier_2,1787702.5616581473,1196579.7468323153,489247.2735323223,337346.6311415454,223815.75144562442,650459.5348774417,547390.7215169857,1985931.4759715279
2715093.537072221,55,4,Student,Tier_1,1051816.1156221537,378346.4775049555,151893.88729570925,77515.62068608345,122878.90257371258,271330.55482623103,196741.1808124114,464570.797750964
1813761.206987695,46,0,Professional,Tier_2,403469.00043674716,318607.67179582897,105185.89299123957,80074.44269804303,57196.832083010464,0.0,164505.93960554307,684721.4273772829
18133565.715541188,54,4,Retired,Tier_2,6071798.053843493,3197317.0716516636,1173626.4650272469,725985.6492412629,740460.0258173152,1165345.7902691269,1159911.486811263,3899121.1728798156
4686212.208885094,52,4,Self_Employed,Tier_2,1650630.3309476865,798875.4744103367,364435.6456978816,157111.68647438765,199488.1249038204,275166.13371312764,323452.7211764971,917052.0915613567
5925518.708454773,37,0,Student,Tier_1,1971239.7921199938,1009156.6639188848,408077.3485257655,163940.96098342375,295492.7021345528,0.0,432300.4382510795,1645310.8025210728
1795793.7346342169,52,4,Retired,Tier_2,419123.9509387379,284942.8573060459,117401.2765664294,71006.97356851009,78046.96666380504,101179.34700313948,144801.87287082954,579290.4897167195
3631840.2856235784,52,3,Retired,Tier_1,1716115.199944198,644341.3819667452,251982.29697000465,174085.89137032008,110899.1940358825,300288.2110427084,279508.89591663703,154619.2143770824
6134838.398711385,37,3,Professional,Tier_2,1404109.5892782467,1185482.7749566974,334608.12557765073,271761.9661945351,219887.76788690864,416387.42666055844,473779.3904415596,1828821.3577152293
2235468.449582757,19,4,Student,Tier_2,524433.8252775223,344265.9647264692,120116.54871340249,93060.91847372735,75682.24887413566,146360.9815945178,155364.6398668366,776183.3220561454
7582205.1925630225,35,0,Retired,Tier_3,1510100.8473327076,1325594.941072942,599912.0062797044,214568.539078089,228656.4975536568,0.0,621934.2729002814,3081438.0883456413
3472013.597894394,47,4,Self_Employed,Tier_2,1089034.2733970943,596507.3514604511,260805.20266242503,144686.29068445272,148783.07801926034,294801.2501570131,296851.44067987433,640544.7108338234
4445492.517145267,59,4,Student,Tier_2,989636.5428704908,604972.7377340387,295526.8669126278,194443.85486590018,199891.31818162522,440481.59725922183,331694.64737595426,1388844.951945408
3469048.592006013,46,1,Professional,Tier_2,1486207.8636041237,605605.7060717761,222044.74795184442,76585.01394745665,139721.5233717649,322262.23260524217,232136.155476586,384485.34897721926
24706545.604983848,56,2,Self_Employed,Tier_3,4526329.572807757,4066745.2415412716,1488537.093931401,922446.8399994624,1096739.0649141048,1592986.049326011,1648536.4500732403,9364225.292390602
5553608.437335329,39,0,Retired,Tier_1,2394911.155392134,862198.0563256062,366665.009179146,196819.96167047953,195879.80864742043,0.0,403132.69303568726,1134001.7530848554
2408675.284765342,46,2,Retired,Tier_2,555871.7710786554,397175.3677718029,189613.31547343938,105561.44200073597,104208.9176371883,236731.3152411178,229326.9810665616,590186.1744958406
10840418.419509115,63,1,Retired,Tier_2,2670882.1090096585,1418562.62639131,563369.2673686111,430615.89904251957,352928.4017403961,989819.730806305,892278.7493620503,3521961.6357882638
2113976.4454038437,27,2,Retired,Tier_2,494068.99667420035,362378.54740004294,142885.1454527833,85412.25598548476,94183.69753689905,150504.66908059854,169280.12876995053,615263.0045038845
6634853.191562527,37,4,Professional,Tier_3,1644984.2195234497,986878.4927115265,520922.8581641667,226886.62586710343,311764.68341844494,370149.0081742548,668711.3840219916,1904555.9196815887
1170591.9558879205,33,3,Self_Employed,Tier_2,452771.50143841264,201282.7011320275,85607.28757418315,56423.39298939216,45824.26261185436,71183.13044470895,109056.35290896903,148443.3267883726
1940017.1748489507,23,0,Student,Tier_3,524397.7905162413,255311.77937405754,142783.85550867126,44407.77130468172,87636.41042557408,0.0,167341.06949374403,718138.4982259806
6571450.956586229,34,0,Retired,Tier_1,2188110.6855212254,947729.6588896306,455408.2889671353,169450.41051742036,292568.1713433511,0.0,612334.4136574193,1905849.327690047
10135244.755726501,23,4,Self_Employed,Tier_1,4384433.719173414,1481013.268196848,789332.5220508049,464684.8860159265,326162.9517687726,892915.1897091507,828453.7843506568,968248.4344609282
6438787.78413836,39,2,Self_Employed,Tier_2,1419915.7800667738,1038932.3909724244,502045.0304766244,153735.0529167584,209120.74187826688,632401.8881304896,498472.60374478454,1984164.2959522372
5117812.180633533,35,0,Self_Employed,Tier_3,901009.1835956331,769247.434933098,335340.97130753944,156527.03652355124,211387.68103067324,0.0,471082.849681606,2273217.023561431
4412152.690080692,49,1,Self_Employed,Tier_2,986573.1446430598,753837.2538184877,319372.7123493559,92220.08030190042,167212.26154342687,268546.3214665901,477115.06862368365,1347275.8473341872
1720178.5143898434,45,1,Professional,Tier_2,727886.6034887761,281480.48726406205,136998.47781225035,56038.42652630354,73070.47863851102,164698.98890258578,178519.96364800562,101485.08810934903
3156204.816750101,59,2,Self_Employed,Tier_2,1274682.7189386259,461718.99340885645,200293.6778223136,136834.25133081447,109349.16010606366,187303.74142624205,228820.08569877918,557202.1880184056
3883491.609801765,27,1,Professional,Tier_3,693903.7121442015,626408.3476057539,235871.7803691709,188712.6429771371,145734.91695326468,371476.69488438225,388169.2314073338,1233214.2834605207
13078157.159345677,58,3,Professional,Tier_1,4547767.330985168,2303164.238936587,697057.0929471186,425134.45691728924,490394.6248577536,1146168.7049549997,888708.3685304996,2579762.3412162624
7390092.832760803,39,4,Retired,Tier_2,1769066.8045331873,1038546.1154315094,517456.6477660879,172648.96338515438,247386.0307945788,430272.1556434786,435466.6820927143,2779249.433114092
1370003.8374294825,45,0,Student,Tier_2,466151.92087990325,224715.41933189912,74267.88079390138,30139.82386106093,53402.11586798241,0.0,122091.02812596306,399235.6485687723
7275502.193326076,32,4,Student,Tier_2,1656102.2889938573,1050944.3409728578,484463.55144955375,265908.9460841158,264170.23049804673,479499.81802784716,600787.3438941026,2473625.673405694
4125469.538552507,60,2,Self_Employed,Tier_2,1480844.7622815047,659149.4687988526,213741.33267923418,167369.7476275833,125719.80882037227,358942.46258453606,282579.6169416645,837122.3388187591
3266464.0348122395,46,4,Self_Employed,Tier_1,1129036.1873960118,453953.73951849854,260809.49385971288,71512.63366861637,153729.05776816275,300528.82101089665,196370.86044752333,700523.2411428173
9157623.449166302,24,0,Student,Tier_3,2958525.136771403,1392693.9506869852,639828.5165998904,376082.86346247216,427454.97729446716,0.0,714513.5452373042,2648524.4591137804
12807683.742006795,51,0,Student,Tier_2,4861480.550887889,2281221.77021783,661572.0580532455,446065.16745285,451820.80138683383,0.0,1184163.6121780577,2921359.781830088
11825636.510581594,49,2,Professional,Tier_2,2887638.0588638266,2010281.6935141445,845659.269700037,448200.9798734354,438110.1367498143,948357.6273154054,918721.314680312,3328667.429884619
2868736.3785328553,19,0,Self_Employed,Tier_2,704188.9016469475,470417.32871627714,195850.90681823896,138256.8374952819,141671.1141662457,0.0,183876.5344349751,1034474.7552548889
4383623.93400251,43,1,Student,Tier_1,1937301.706905262,736619.6996907856,310715.49112090905,112245.30192584748,193204.488084616,392143.38923964417,424279.5816575837,277114.27537786285
7317409.780966807,62,4,Student,Tier_2,1702854.2502854783,1244993.9451074884,544166.8689053534,173004.04262757383,336997.70066620567,629618.4763461496,626961.7450326119,2058812.7519959465
12251909.06473242,28,3,Professional,Tier_2,2775917.545759599,1701657.739462375,871970.7970046204,569397.7210309015,435316.1138156418,985064.9805603303,938848.0942411404,3973736.072857812
3826330.5955095277,42,3,Retired,Tier_2,850071.7189751161,644979.2992106178,210822.14975662655,160440.1047211477,178087.7325806066,342610.50479088526,327293.0188696338,1112026.0666048937
4839050.306638476,36,3,Professional,Tier_2,1104532.681376384,803179.960624333,280738.61786334345,137905.76949181355,224888.47351676,287996.0698583381,402656.7348480479,1597151.9990594555
2316778.599251091,37,2,Student,Tier_3,755276.1968079557,294243.6302909343,128820.53853930044,57252.25584272037,112577.55103423724,173540.7817025675,210233.00955376006,584834.6354796155
2156055.4376354977,50,3,Self_Employed,Tier_2,896704.8652850824,292074.85952631844,153686.56260623308,90485.78376535614,104595.42977085097,134992.91196203657,214184.95543166882,269330.0692879511
10753876.810383456,34,4,Retired,Tier_2,4146579.2844485654,1539987.537931831,667323.4832887911,237698.8966966424,384426.99801177025,705426.9910742288,859277.9316197509,2213155.6873118766
16613866.666697169,47,0,Professional,Tier_1,5549686.774951014,2855948.0981167937,862208.9772293422,405689.67965956253,773259.2615091668,0.0,1054252.6718229428,5112821.203408348
5299632.973649992,35,1,Retired,Tier_1,1758318.7308332475,855347.3694749563,342364.1241158442,254260.95798943302,202739.4883550102,291735.91836704913,354751.28006222995,1240115.1044522217
12529326.086752744,49,3,Retired,Tier_2,5377203.810821111,2290974.450465141,795100.76883038,478857.8594643722,476951.5674496477,1028727.1949616631,1128795.138008753,952715.2967516772
7497386.440477062,57,3,Professional,Tier_1,3149933.1752652293,1456156.6821233428,501405.7577018419,161867.36153023795,354790.81588782114,492998.24623615143,454960.24581798917,925274.1559144487
3350634.9375863546,62,3,Self_Employed,Tier_2,805893.221807453,531964.6178622391,259359.98002210355,161225.63041739815,159804.90635532237,216993.1923407213,259030.2164269015,956363.1723542154
7495944.564588868,21,1,Student,Tier_3,2473479.1980188247,1466038.4776450882,556608.7097788164,240680.75193329903,301129.32337456587,724918.6335771913,686415.796978677,1046673.6732824057
19214686.689022407,49,4,Student,Tier_2,8157469.8015364865,2823751.857196916,1398229.985363437,908579.9413342599,638211.1863847382,1295457.8592072157,1409652.1050764665,2583333.9529228886
5455284.838061395,36,3,Self_Employed,Tier_2,1266050.6306921346,943744.8503641066,306511.78964151046,224152.00206824462,174288.96294913033,520353.07352445653,569353.9890863615,1450829.5397354509
19628068.140550863,20,0,Retired,Tier_1,7733007.204581422,3068853.809110186,1515581.816839839,727944.3960603769,948919.7672176209,0.0,1723537.0001414695,3910224.146599949
690354.2425713163,55,2,Self_Employed,Tier_1,330151.565947232,129861.01544370565,42121.9078942679,31857.923629200257,32589.055352113097,34962.226175146105,61341.77471996719,27468.773409684163
10834848.675996568,45,1,Retired,Tier_1,5784367.194272345,2013328.1011875286,685294.903580812,428269.43395759974,423092.964283986,673736.3899270861,985755.249163894,-158995.56037668366
6018772.409027362,55,4,Professional,Tier_2,1781643.8771473437,1039784.8086788885,306967.9904954628,135847.31504764495,227812.94424107333,438886.1266740766,401544.39259457943,1686284.9541482937
4419558.414146847,23,0,Retired,Tier_2,1004276.715740117,742758.7061862858,307344.67556742544,122627.61504852973,139271.40127828417,0.0,315844.0148300579,1787435.2854961476
6041511.846866856,57,1,Student,Tier_1,2641112.537398694,795260.6208666816,473000.32647442445,145987.62803820948,221187.515787817,594048.2735823173,371629.9450704856,799284.9996482274
1144754.8777145129,34,1,Student,Tier_2,335515.6016294032,210214.1094558358,66128.82717717851,36535.21927262799,36825.03269584588,58783.91984710145,114624.47698182463,286127.69065469527
4709153.438852488,59,2,Retired,Tier_2,1813498.060605978,739338.6202644568,266607.86494180997,181226.64313012623,224246.07757018803,328862.43585537066,420638.09018250625,734735.6463020518
7470304.208755009,22,2,Student,Tier_2,2980978.190141524,1320251.622210832,416950.85909126734,213821.32491295962,361268.11780504213,484746.7457923171,554945.3740667371,1137341.9747343294
18312079.077112235,36,4,Self_Employed,Tier_2,4124813.803126193,3140141.334020636,1084332.7933972226,749046.3756750735,559257.3177440164,1718806.2582355903,1156167.3041090062,5779513.890804495
3708507.447996902,60,3,Retired,Tier_1,1580223.219818328,541755.2508964925,268242.81219939596,173553.01380412525,170273.102697402,350394.47062743997,333729.3502714463,290336.2276822718
2940121.1349189044,59,2,Self_Employed,Tier_2,937270.1462684838,402586.9437161286,221321.8362533774,110662.6593427705,140243.2164517167,192076.7639134921,223276.73039152916,712682.8385814057
3757823.8640778735,52,4,Student,Tier_2,907294.4429704879,681306.5253071337,270434.12170234736,126295.21683263383,147542.24832707652,351493.3454096889,278278.8559192497,995179.1076092559
11676372.544363305,39,1,Self_Employed,Tier_3,3513137.9206822314,1964181.5799578163,692024.2298025597,359205.35341658496,419478.2734041751,947685.9409540247,1068307.5520644034,2712351.6940815076
7302717.600345254,41,3,Retired,Tier_1,3284645.904024185,1193278.0595409144,508392.9448009499,194283.750547302,334821.21664604684,506693.14384515653,651820.1269403757,628782.4540003233
3674575.082447664,27,0,Self_Employed,Tier_2,911034.090970165,550468.0606534467,250291.7186101001,95957.51168190972,136297.9857101033,0.0,223429.1453366476,1507096.5694852911
8464319.408138925,19,1,Self_Employed,Tier_1,4379198.758948945,1552799.6861457648,547611.1460040077,210623.91151936076,305850.64736174233,722081.3584263943,843902.5500187343,-97748.6502860252
6067263.651387557,45,4,Student,Tier_2,1366607.6026342534,1181988.2712317717,397812.9572672026,205023.0281702652,257652.04157014264,359035.1338380677,517735.42118187237,1781409.195493982
12184463.512583002,58,0,Student,Tier_1,5041455.6513536675,1889049.504412225,801229.5912387411,572604.8189227981,445909.86683674867,0.0,917318.8855717094,2516895.1942471135
3201447.944324912,54,1,Retired,Tier_1,1654081.6878200108,470335.5367225472,177546.60722441055,129807.49770280485,127109.947881772,303000.6398612122,231129.76069283628,108436.26641931827
4319397.599149969,34,2,Retired,Tier_2,1711223.5308153743,758858.1506330463,336201.688965238,113168.3303273792,198472.579099754,348768.5676500596,286234.5951336369,566470.1565254809
